 psiR psiI
292 -0.014541066294508156 0.010276967458856328
293 -0.008989593674482654 -0.0038575815339204223
294 -0.005339526919165477 0.012980658606623625
295 -0.0009236113621306323 -0.011773932183278255
296 -0.007167011570355155 0.01833925244091997
297 -0.00667220667879743 -0.008097923169590543
298 -0.00874946533937932 0.0029961528078891126
299 -0.005629884352676057 0.0024476972664006875
300 -0.008166713050219938 0.014105659532353793
301 -0.005610597822880078 -0.006844358510325178
302 -0.008442754686850167 0.0011660655314342017
303 -0.00492378640980476 -0.0015292828272298886
304 0.01940642671693295 0.020839483692603713
305 -0.009220728921089407 0.0005794104076233938
306 -0.006104046702318129 0.002664678729663199
307 -0.0019933422274241623 0.01378830655675028
308 -0.01093684090979229 0.007101912337919975
309 -0.005064733544960882 -0.0011976809392283915
310 0.0009007564513195095 0.009620372837053703
311 -0.0018847169207419248 -0.00904855254291003
312 -0.01748798868526543 0.014961714286491248
313 -0.004191431585930138 -0.01050862078056565
314 -0.006895677494726005 0.0010586422027757756
315 -0.008118802019479695 -0.001653541099436255
316 0.0003460459201616202 0.006328132590987497
317 -0.0016789952280219106 -0.0059531416716022845
318 -0.01067119375266337 -0.006404600956017881
319 -0.004070448956820354 0.005104086411438465
320 0.053237615982732946 0.021686912821733583
321 -0.018292062797088473 0.011510099627211208
322 -0.004469769376604829 0.01404448472837561
323 0.008790309545224034 0.024857082178052527
324 -0.00538614401361049 0.01630372375378399
325 -0.008347579500951725 0.005918312795934922
326 0.011746170392903587 0.01584592324101655
327 -0.00804434475515879 -0.011181190344531858
328 -0.007849204012258491 0.01913197965396953
329 -0.009725416231303886 -0.005667491602393347
330 -0.003951363318791609 0.007655044468079526
331 -0.006158208550737886 0.00017524320202947697
332 0.010724394802262997 0.015253645768939943
333 -0.007931280901587361 -0.0016905795114734012
334 -0.009811070708424333 0.0015837234974406017
335 -0.00568662085096189 0.00976826343334631
336 -0.0004671465946325653 0.02588330802549907
337 -0.00920900333837998 -0.007385737407757407
338 -0.008749465339379356 0.0029961528078890055
339 -0.006769657598331749 0.007807853323047178
340 -0.006141304644884875 0.010094608335165714
341 -0.006442796842376717 -0.003179120811032019
342 -0.00607938288102342 0.006436664749258948
343 -0.002822848008928722 -0.004010450663652759
344 0.009020765995500795 0.017303439402568052
345 -0.00683317683835007 -0.002466236173122741
346 -0.006755266280505219 0.0032003148067000853
347 -0.0026536576146296356 0.00842025418854716
348 -0.009455163935268459 0.006012062935994995
349 -0.0036683095555601255 -0.003442336053318157
350 -0.0018638646134846275 0.004334415407056894
351 0.0002503721223628642 -0.007219037463590825
352 0.01820730955456871 0.02963164632476343
353 -0.012615015193686518 -0.0014321197308729437
354 -0.008159982508090042 0.004680158058104938
355 -0.004437736056497676 0.015965965948327183
356 -0.011325709831959492 0.007419740156525731
357 -0.00619557182167936 -0.0008555455499567023
358 0.0005259882448227747 0.011528661395350257
359 -0.0008513160973002893 -0.010171941083666487
360 -0.010997802846742113 0.015593682936068843
361 -0.00566742554466109 -0.008023471217538106
362 -0.00675526628050512 0.003200314806700097
363 -0.0060776706493928054 6.41740968503363e-05
364 -0.0012116425001450918 0.011732585166276146
365 -0.004566346157317217 -0.004884111381495811
366 -0.007902557535063904 -0.0012381045196209217
367 -0.004595942006733654 0.002598594942244848
368 0.001668622132399716 0.0229464922102859
369 -0.007289970030604243 -0.0052021020987025254
370 -0.006895677494726075 0.0010586422027757804
371 -0.0067532299891385926 0.008206203085606014
372 -0.009153599394880894 0.004068695436976295
373 -0.0040555574171795145 -0.0029211203821005146
374 -0.003747215973402251 0.006068835246302216
375 0.0005160698708418831 -0.00632444960584681
